type,protocol,srcPort,destPort,bytes,duration,requestCount,sourceIP,severity,timestamp
xss,HTTP,48560,80,1192,10,2,192.168.1.56,Medium,2026-07-03T14:11:00Z
unauthorized_access,FTP,47466,21,1380,7,1,192.168.1.114,Medium,2026-07-03T17:27:00Z
anomaly,TCP,3215,139,3997,7,3,192.168.1.204,Medium,2026-07-03T12:59:00Z
brute_force,SSH,29261,22,386,108,141,192.168.1.70,High,2026-07-03T23:23:00Z
unauthorized_access,FTP,9468,21,2175,5,3,192.168.1.218,Medium,2026-07-03T12:30:00Z
sql_injection,HTTP,58609,80,1608,3,3,165.17.32.226,High,2026-07-03T15:42:00Z
sql_injection,HTTPS,8010,80,751,8,1,212.87.188.193,High,2026-07-03T12:32:00Z
anomaly,TCP,65096,139,6444,5,2,192.168.1.99,Medium,2026-07-03T10:30:00Z
anomaly,TCP,43748,139,3992,9,4,192.168.1.192,Medium,2026-07-03T10:14:00Z
xss,HTTP,63415,80,1108,9,8,192.168.1.177,Medium,2026-07-03T17:02:00Z
port_scan,TCP,65101,802,100,38,198,192.168.1.232,Medium,2026-07-03T11:55:00Z
privilege_escalation,SSH,63874,22,2800,201,11,192.168.1.215,Critical,2026-07-03T10:06:00Z
privilege_escalation,SSH,63023,22,2653,360,32,192.168.1.174,Critical,2026-07-03T15:47:00Z
xss,HTTP,55259,80,752,5,2,192.168.1.89,Medium,2026-07-03T16:48:00Z
brute_force,SSH,46869,22,212,26,38,192.168.1.85,High,2026-07-03T00:42:00Z
data_exfiltration,DNS,18293,53,381516,574,713,192.168.1.6,High,2026-07-03T14:28:00Z
privilege_escalation,SSH,49696,22,1116,330,34,192.168.1.41,Critical,2026-07-03T09:59:00Z
ddos,UDP,5326,80,3161378,206,3795,42.115.107.3,Critical,2026-07-03T10:34:00Z
privilege_escalation,SSH,37577,22,2530,176,16,192.168.1.247,Critical,2026-07-03T13:08:00Z
privilege_escalation,SSH,2790,22,2170,349,25,192.168.1.244,Critical,2026-07-03T16:50:00Z
anomaly,TCP,10905,139,3228,2,4,192.168.1.159,Medium,2026-07-03T11:58:00Z
anomaly,TCP,62136,139,4782,9,1,192.168.1.108,Medium,2026-07-03T13:28:00Z
port_scan,TCP,39251,825,66,39,101,192.168.1.187,Medium,2026-07-03T09:15:00Z
unauthorized_access,FTP,9854,21,2440,1,2,192.168.1.101,Medium,2026-07-03T14:16:00Z
brute_force,SSH,36325,22,942,82,92,192.168.1.199,High,2026-07-03T02:59:00Z
credentials_stuffing,HTTPS,9195,443,539,64,106,192.168.1.195,High,2026-07-03T15:10:00Z
data_exfiltration,DNS,36529,53,100375,904,363,192.168.1.188,High,2026-07-03T09:39:00Z
privilege_escalation,SSH,39140,22,2031,80,35,192.168.1.125,Critical,2026-07-03T16:54:00Z
port_scan,TCP,29455,503,53,42,188,192.168.1.108,Medium,2026-07-03T16:46:00Z
unauthorized_access,FTP,13646,21,1614,5,3,192.168.1.201,Medium,2026-07-03T14:36:00Z
unauthorized_access,FTP,44853,21,1035,3,1,192.168.1.188,Medium,2026-07-03T15:45:00Z
unauthorized_access,FTP,33574,21,1112,5,4,192.168.1.26,Medium,2026-07-03T12:55:00Z
unauthorized_access,FTP,14330,21,1933,8,3,192.168.1.171,Medium,2026-07-03T13:14:00Z
ddos,UDP,22411,80,3150197,229,7088,103.100.86.219,Critical,2026-07-03T11:29:00Z
brute_force,SSH,18544,22,580,26,182,192.168.1.190,High,2026-07-03T21:23:00Z
privilege_escalation,SSH,30758,22,1895,270,37,192.168.1.118,Critical,2026-07-03T10:13:00Z
xss,HTTP,37626,80,1329,6,5,192.168.1.28,Medium,2026-07-03T10:09:00Z
port_scan,TCP,59527,102,68,34,306,192.168.1.122,Medium,2026-07-03T16:21:00Z
data_exfiltration,DNS,25088,53,261189,309,401,192.168.1.141,High,2026-07-03T10:24:00Z
sql_injection,HTTPS,9270,80,2975,10,3,139.165.177.89,High,2026-07-03T09:46:00Z
anomaly,TCP,12906,445,2292,2,3,192.168.1.164,Medium,2026-07-03T12:57:00Z
data_exfiltration,DNS,31334,53,425362,997,625,192.168.1.196,High,2026-07-03T15:38:00Z
brute_force,SSH,61789,22,686,51,97,192.168.1.150,High,2026-07-03T21:50:00Z
port_scan,TCP,31197,345,73,13,325,192.168.1.111,Medium,2026-07-03T15:39:00Z
sql_injection,HTTP,56018,80,1978,7,3,69.220.238.173,High,2026-07-03T16:48:00Z
sql_injection,HTTPS,13600,80,1507,4,2,224.85.68.47,High,2026-07-03T16:46:00Z
ddos,UDP,1244,80,1099114,61,3990,16.225.145.134,Critical,2026-07-03T15:31:00Z
data_exfiltration,DNS,8274,53,97988,740,886,192.168.1.221,High,2026-07-03T09:15:00Z
port_scan,TCP,35268,572,90,28,477,192.168.1.42,Medium,2026-07-03T11:36:00Z
sql_injection,HTTP,36325,80,1974,3,2,64.120.211.185,High,2026-07-03T09:30:00Z
ddos,UDP,55126,80,1669962,105,8999,170.90.50.179,Critical,2026-07-03T12:42:00Z
xss,HTTP,31382,80,631,2,5,192.168.1.219,Medium,2026-07-03T10:09:00Z
credentials_stuffing,HTTPS,14029,443,211,64,59,192.168.1.26,High,2026-07-03T12:48:00Z
credentials_stuffing,HTTPS,58829,443,371,90,115,192.168.1.123,High,2026-07-03T09:04:00Z
sql_injection,HTTP,6947,80,1266,10,2,33.206.129.96,High,2026-07-03T16:38:00Z
ddos,UDP,32753,80,2591165,200,2513,132.53.254.14,Critical,2026-07-03T15:59:00Z
anomaly,TCP,24162,445,7581,7,5,192.168.1.217,Medium,2026-07-03T13:47:00Z
port_scan,TCP,36286,302,80,10,494,192.168.1.225,Medium,2026-07-03T11:58:00Z
data_exfiltration,DNS,27868,53,394488,393,881,192.168.1.79,High,2026-07-03T13:27:00Z
port_scan,TCP,59046,1015,63,20,252,192.168.1.198,Medium,2026-07-03T09:14:00Z
ddos,UDP,19124,80,4034219,95,1897,79.216.154.241,Critical,2026-07-03T15:02:00Z
privilege_escalation,SSH,50841,22,1906,335,13,192.168.1.58,Critical,2026-07-03T14:47:00Z
data_exfiltration,DNS,40949,53,297020,203,513,192.168.1.221,High,2026-07-03T17:51:00Z
brute_force,SSH,38429,22,455,65,93,192.168.1.32,High,2026-07-03T22:30:00Z
unauthorized_access,FTP,23107,21,831,10,2,192.168.1.16,Medium,2026-07-03T09:25:00Z
ddos,UDP,39325,80,3873075,150,4474,34.99.29.192,Critical,2026-07-03T11:33:00Z
unauthorized_access,FTP,49822,21,2264,8,1,192.168.1.32,Medium,2026-07-03T16:05:00Z
credentials_stuffing,HTTPS,52849,443,221,55,121,192.168.1.84,High,2026-07-03T10:47:00Z
anomaly,TCP,48421,445,5776,1,1,192.168.1.252,Medium,2026-07-03T12:06:00Z
unauthorized_access,FTP,46625,21,1173,8,3,192.168.1.247,Medium,2026-07-03T16:14:00Z
sql_injection,HTTPS,7870,443,626,5,3,177.74.41.80,High,2026-07-03T17:02:00Z
ddos,UDP,54912,80,2993617,139,3581,254.60.243.99,Critical,2026-07-03T17:49:00Z
brute_force,SSH,2213,22,217,101,60,192.168.1.135,High,2026-07-03T23:57:00Z
brute_force,SSH,41783,22,442,45,106,192.168.1.186,High,2026-07-03T22:57:00Z
privilege_escalation,SSH,63061,22,1069,262,19,192.168.1.93,Critical,2026-07-03T16:57:00Z
data_exfiltration,DNS,28158,53,147453,1123,441,192.168.1.136,High,2026-07-03T10:42:00Z
brute_force,SSH,7743,22,850,76,143,192.168.1.220,High,2026-07-03T02:38:00Z
anomaly,TCP,33537,139,2892,7,1,192.168.1.87,Medium,2026-07-03T14:17:00Z
port_scan,TCP,40341,639,72,44,351,192.168.1.220,Medium,2026-07-03T16:38:00Z
privilege_escalation,SSH,43531,22,1721,579,34,192.168.1.10,Critical,2026-07-03T12:41:00Z
ddos,UDP,5717,80,1156107,251,9202,223.167.164.69,Critical,2026-07-03T11:16:00Z
anomaly,TCP,42685,445,2235,10,3,192.168.1.173,Medium,2026-07-03T09:00:00Z
data_exfiltration,DNS,34389,53,248920,651,665,192.168.1.138,High,2026-07-03T09:25:00Z
anomaly,TCP,57805,445,7596,2,1,192.168.1.110,Medium,2026-07-03T11:33:00Z
unauthorized_access,FTP,43612,21,1694,2,1,192.168.1.14,Medium,2026-07-03T12:37:00Z
data_exfiltration,DNS,29670,53,209619,506,638,192.168.1.157,High,2026-07-03T12:37:00Z
xss,HTTP,62037,80,720,1,7,192.168.1.239,Medium,2026-07-03T15:06:00Z
sql_injection,HTTPS,4753,80,546,3,2,144.228.42.41,High,2026-07-03T14:14:00Z
privilege_escalation,SSH,50390,22,2299,244,13,192.168.1.184,Critical,2026-07-03T10:58:00Z
port_scan,TCP,25543,719,92,39,122,192.168.1.12,Medium,2026-07-03T16:06:00Z
credentials_stuffing,HTTPS,38945,443,440,74,62,192.168.1.147,High,2026-07-03T17:24:00Z
data_exfiltration,DNS,48788,53,297667,395,583,192.168.1.45,High,2026-07-03T17:09:00Z
brute_force,SSH,60637,22,916,101,151,192.168.1.5,High,2026-07-03T22:56:00Z
data_exfiltration,DNS,52697,53,346790,961,444,192.168.1.85,High,2026-07-03T17:19:00Z
anomaly,TCP,42529,139,4129,8,4,192.168.1.222,Medium,2026-07-03T16:37:00Z
sql_injection,HTTPS,18933,443,2530,10,3,238.105.38.220,High,2026-07-03T11:32:00Z
ddos,UDP,56468,80,3315258,121,1653,87.188.65.246,Critical,2026-07-03T16:04:00Z
ddos,UDP,28105,80,229029,86,3268,47.12.242.71,Critical,2026-07-03T17:29:00Z
xss,HTTP,44786,80,402,6,2,192.168.1.55,Medium,2026-07-03T11:32:00Z
ddos,UDP,22421,80,2680862,91,4253,30.87.201.102,Critical,2026-07-03T13:53:00Z
port_scan,TCP,9987,610,72,32,485,192.168.1.55,Medium,2026-07-03T10:31:00Z
credentials_stuffing,HTTPS,39867,443,370,56,71,192.168.1.223,High,2026-07-03T17:20:00Z
port_scan,TCP,28192,352,56,16,440,192.168.1.232,Medium,2026-07-03T12:34:00Z
xss,HTTP,57292,80,837,7,6,192.168.1.253,Medium,2026-07-03T12:29:00Z
unauthorized_access,FTP,8035,21,671,9,3,192.168.1.139,Medium,2026-07-03T13:36:00Z
xss,HTTP,4166,80,1357,9,8,192.168.1.6,Medium,2026-07-03T17:10:00Z
unauthorized_access,FTP,30778,21,500,10,1,192.168.1.35,Medium,2026-07-03T17:11:00Z
unauthorized_access,FTP,30262,21,1031,3,2,192.168.1.92,Medium,2026-07-03T11:40:00Z
privilege_escalation,SSH,64830,22,3622,347,24,192.168.1.137,Critical,2026-07-03T09:08:00Z
privilege_escalation,SSH,44780,22,3155,468,28,192.168.1.206,Critical,2026-07-03T13:58:00Z
xss,HTTP,54031,80,729,4,8,192.168.1.124,Medium,2026-07-03T10:41:00Z
xss,HTTP,40477,80,334,9,5,192.168.1.186,Medium,2026-07-03T13:32:00Z
data_exfiltration,DNS,53349,53,477631,1102,592,192.168.1.195,High,2026-07-03T14:40:00Z
brute_force,SSH,30836,22,426,116,161,192.168.1.82,High,2026-07-03T01:12:00Z
brute_force,SSH,60650,22,960,78,188,192.168.1.172,High,2026-07-03T01:01:00Z
xss,HTTP,18853,80,536,5,8,192.168.1.90,Medium,2026-07-03T12:40:00Z
brute_force,SSH,49356,22,869,98,103,192.168.1.183,High,2026-07-03T02:07:00Z
credentials_stuffing,HTTPS,59349,443,449,86,107,192.168.1.180,High,2026-07-03T14:39:00Z
credentials_stuffing,HTTPS,26180,443,225,39,105,192.168.1.254,High,2026-07-03T17:48:00Z
xss,HTTP,1864,80,1292,8,6,192.168.1.28,Medium,2026-07-03T14:07:00Z
privilege_escalation,SSH,53190,22,2153,271,13,192.168.1.178,Critical,2026-07-03T17:46:00Z
credentials_stuffing,HTTPS,55376,443,499,44,60,192.168.1.34,High,2026-07-03T11:44:00Z
anomaly,TCP,51086,139,7154,2,5,192.168.1.218,Medium,2026-07-03T14:20:00Z
data_exfiltration,DNS,33944,53,304886,756,638,192.168.1.169,High,2026-07-03T09:45:00Z
xss,HTTP,18549,80,1013,5,5,192.168.1.54,Medium,2026-07-03T14:16:00Z
sql_injection,HTTP,50087,443,1110,4,3,58.124.3.139,High,2026-07-03T16:57:00Z
unauthorized_access,FTP,6329,21,1244,7,4,192.168.1.171,Medium,2026-07-03T17:47:00Z
ddos,UDP,37262,80,1673324,290,5611,62.13.165.104,Critical,2026-07-03T17:19:00Z
port_scan,TCP,5230,377,84,44,371,192.168.1.102,Medium,2026-07-03T09:50:00Z
unauthorized_access,FTP,63490,21,1536,1,2,192.168.1.112,Medium,2026-07-03T14:28:00Z
anomaly,TCP,63301,445,5906,8,1,192.168.1.79,Medium,2026-07-03T11:57:00Z
anomaly,TCP,58587,445,4061,4,3,192.168.1.243,Medium,2026-07-03T13:55:00Z
sql_injection,HTTP,59042,443,832,1,3,31.87.232.254,High,2026-07-03T09:07:00Z
unauthorized_access,FTP,17341,21,1268,8,1,192.168.1.184,Medium,2026-07-03T17:54:00Z
sql_injection,HTTPS,10126,443,846,1,2,232.69.13.225,High,2026-07-03T16:10:00Z
ddos,UDP,52629,80,1177981,219,2764,225.136.202.218,Critical,2026-07-03T13:52:00Z
xss,HTTP,8496,80,971,4,4,192.168.1.29,Medium,2026-07-03T15:12:00Z
xss,HTTP,4128,80,1343,1,3,192.168.1.201,Medium,2026-07-03T13:59:00Z
brute_force,SSH,10246,22,529,73,166,192.168.1.135,High,2026-07-03T22:12:00Z
port_scan,TCP,28106,119,40,13,329,192.168.1.226,Medium,2026-07-03T16:35:00Z
ddos,UDP,40164,80,2790031,230,3001,196.131.104.95,Critical,2026-07-03T16:27:00Z
anomaly,TCP,13187,445,6277,8,5,192.168.1.168,Medium,2026-07-03T13:41:00Z
port_scan,TCP,21531,454,90,42,237,192.168.1.188,Medium,2026-07-03T16:03:00Z
port_scan,TCP,9892,713,53,45,326,192.168.1.33,Medium,2026-07-03T09:59:00Z
data_exfiltration,DNS,32597,53,433254,666,907,192.168.1.220,High,2026-07-03T11:06:00Z
brute_force,SSH,5536,22,320,89,134,192.168.1.222,High,2026-07-03T21:40:00Z
data_exfiltration,DNS,31370,53,163227,949,997,192.168.1.192,High,2026-07-03T14:37:00Z
port_scan,TCP,23091,80,76,43,345,192.168.1.145,Medium,2026-07-03T14:34:00Z
privilege_escalation,SSH,39290,22,2802,569,23,192.168.1.197,Critical,2026-07-03T13:23:00Z
unauthorized_access,FTP,34997,21,2281,5,1,192.168.1.18,Medium,2026-07-03T11:48:00Z
brute_force,SSH,53485,22,313,100,197,192.168.1.137,High,2026-07-03T21:12:00Z
unauthorized_access,FTP,56353,21,2224,9,4,192.168.1.186,Medium,2026-07-03T11:15:00Z
port_scan,TCP,63076,823,99,38,124,192.168.1.36,Medium,2026-07-03T09:02:00Z
privilege_escalation,SSH,32889,22,3698,513,20,192.168.1.5,Critical,2026-07-03T09:53:00Z
port_scan,TCP,22599,903,86,11,426,192.168.1.2,Medium,2026-07-03T09:54:00Z
xss,HTTP,9065,80,1050,7,6,192.168.1.65,Medium,2026-07-03T12:52:00Z
port_scan,TCP,32189,661,79,7,259,192.168.1.26,Medium,2026-07-03T16:54:00Z
port_scan,TCP,54504,248,85,6,221,192.168.1.122,Medium,2026-07-03T17:42:00Z
sql_injection,HTTPS,63137,80,1431,7,1,223.46.77.131,High,2026-07-03T10:53:00Z
port_scan,TCP,30316,509,95,8,125,192.168.1.25,Medium,2026-07-03T13:07:00Z
credentials_stuffing,HTTPS,20749,443,530,83,69,192.168.1.140,High,2026-07-03T12:49:00Z
ddos,UDP,9478,80,1823855,91,5241,50.174.158.69,Critical,2026-07-03T14:38:00Z
xss,HTTP,26322,80,1136,10,8,192.168.1.53,Medium,2026-07-03T17:41:00Z
anomaly,TCP,12021,139,5728,7,5,192.168.1.47,Medium,2026-07-03T16:45:00Z
ddos,UDP,13856,80,4464763,114,3309,80.243.146.23,Critical,2026-07-03T16:19:00Z
port_scan,TCP,10350,151,66,25,427,192.168.1.228,Medium,2026-07-03T15:45:00Z
anomaly,TCP,50720,139,7171,3,2,192.168.1.231,Medium,2026-07-03T16:19:00Z
unauthorized_access,FTP,5645,21,853,7,3,192.168.1.98,Medium,2026-07-03T10:32:00Z
credentials_stuffing,HTTPS,36872,443,276,42,90,192.168.1.254,High,2026-07-03T14:41:00Z
sql_injection,HTTPS,3334,80,2215,8,1,39.125.94.27,High,2026-07-03T11:08:00Z
port_scan,TCP,1266,186,62,29,351,192.168.1.153,Medium,2026-07-03T17:57:00Z
anomaly,TCP,50772,445,4785,4,4,192.168.1.132,Medium,2026-07-03T16:56:00Z
credentials_stuffing,HTTPS,20134,443,252,74,108,192.168.1.113,High,2026-07-03T10:20:00Z
anomaly,TCP,21441,445,7433,5,2,192.168.1.157,Medium,2026-07-03T15:33:00Z
ddos,UDP,24503,80,428758,236,3125,67.174.119.204,Critical,2026-07-03T15:02:00Z
brute_force,SSH,48365,22,769,62,54,192.168.1.175,High,2026-07-03T21:06:00Z
privilege_escalation,SSH,26265,22,3281,511,25,192.168.1.90,Critical,2026-07-03T14:07:00Z
port_scan,TCP,28966,259,100,21,234,192.168.1.115,Medium,2026-07-03T15:38:00Z
sql_injection,HTTP,53087,80,551,1,3,219.224.76.137,High,2026-07-03T10:26:00Z
privilege_escalation,SSH,37832,22,1907,436,30,192.168.1.138,Critical,2026-07-03T13:43:00Z
brute_force,SSH,17704,22,718,14,114,192.168.1.158,High,2026-07-03T21:09:00Z
data_exfiltration,DNS,33795,53,181519,619,797,192.168.1.203,High,2026-07-03T14:05:00Z
sql_injection,HTTPS,51464,80,705,3,2,145.139.201.18,High,2026-07-03T16:34:00Z
ddos,UDP,13269,80,3151074,252,3812,98.177.122.132,Critical,2026-07-03T15:05:00Z
unauthorized_access,FTP,62602,21,889,4,2,192.168.1.237,Medium,2026-07-03T10:43:00Z
brute_force,SSH,59169,22,373,109,81,192.168.1.37,High,2026-07-03T03:06:00Z
data_exfiltration,DNS,11670,53,335948,1176,945,192.168.1.137,High,2026-07-03T16:50:00Z
unauthorized_access,FTP,42515,21,2057,7,5,192.168.1.49,Medium,2026-07-03T12:38:00Z
brute_force,SSH,35075,22,916,117,47,192.168.1.143,High,2026-07-03T23:38:00Z
xss,HTTP,26191,80,974,2,2,192.168.1.73,Medium,2026-07-03T17:37:00Z
data_exfiltration,DNS,4374,53,192360,672,901,192.168.1.50,High,2026-07-03T11:37:00Z
port_scan,TCP,2116,792,73,21,476,192.168.1.99,Medium,2026-07-03T11:13:00Z
brute_force,SSH,4705,22,917,110,198,192.168.1.29,High,2026-07-03T21:49:00Z
ddos,UDP,59127,80,1768967,270,6581,240.24.13.3,Critical,2026-07-03T16:13:00Z
anomaly,TCP,61233,139,4698,9,1,192.168.1.2,Medium,2026-07-03T13:46:00Z
port_scan,TCP,13938,468,42,27,432,192.168.1.66,Medium,2026-07-03T10:58:00Z
ddos,UDP,46631,80,3945615,160,6673,213.8.224.247,Critical,2026-07-03T12:19:00Z
sql_injection,HTTP,27194,80,2701,10,1,211.33.165.194,High,2026-07-03T15:05:00Z
unauthorized_access,FTP,8116,21,693,2,2,192.168.1.45,Medium,2026-07-03T11:37:00Z
xss,HTTP,60650,80,704,4,3,192.168.1.38,Medium,2026-07-03T15:12:00Z
privilege_escalation,SSH,7961,22,3648,133,33,192.168.1.94,Critical,2026-07-03T11:33:00Z
port_scan,TCP,48915,546,42,17,170,192.168.1.115,Medium,2026-07-03T14:01:00Z
anomaly,TCP,7704,139,6670,3,2,192.168.1.40,Medium,2026-07-03T15:44:00Z
anomaly,TCP,5653,139,3614,9,2,192.168.1.43,Medium,2026-07-03T14:26:00Z
port_scan,TCP,57727,610,86,32,418,192.168.1.5,Medium,2026-07-03T10:42:00Z
unauthorized_access,FTP,18032,21,1151,4,5,192.168.1.185,Medium,2026-07-03T13:13:00Z
ddos,UDP,5915,80,4153614,266,3549,211.35.164.134,Critical,2026-07-03T10:11:00Z
unauthorized_access,FTP,55365,21,1465,6,5,192.168.1.157,Medium,2026-07-03T12:30:00Z
credentials_stuffing,HTTPS,30818,443,178,89,139,192.168.1.50,High,2026-07-03T13:38:00Z
xss,HTTP,31893,80,953,4,2,192.168.1.129,Medium,2026-07-03T16:03:00Z
ddos,UDP,25378,80,1563765,153,8336,138.222.243.21,Critical,2026-07-03T10:47:00Z
anomaly,TCP,25518,445,4128,6,1,192.168.1.133,Medium,2026-07-03T15:26:00Z
anomaly,TCP,1868,139,7603,3,3,192.168.1.215,Medium,2026-07-03T17:55:00Z
credentials_stuffing,HTTPS,14726,443,495,67,70,192.168.1.21,High,2026-07-03T15:52:00Z
anomaly,TCP,1147,139,5399,7,2,192.168.1.169,Medium,2026-07-03T14:10:00Z
unauthorized_access,FTP,42994,21,2328,4,1,192.168.1.204,Medium,2026-07-03T15:24:00Z
ddos,UDP,8725,80,4488647,227,3177,116.250.27.58,Critical,2026-07-03T12:57:00Z
privilege_escalation,SSH,36647,22,2515,235,23,192.168.1.33,Critical,2026-07-03T15:26:00Z
credentials_stuffing,HTTPS,8451,443,583,65,65,192.168.1.40,High,2026-07-03T12:30:00Z
privilege_escalation,SSH,18615,22,3977,177,30,192.168.1.142,Critical,2026-07-03T13:27:00Z
port_scan,TCP,27852,247,69,10,360,192.168.1.114,Medium,2026-07-03T09:27:00Z
ddos,UDP,51134,80,4822450,267,7065,28.81.43.232,Critical,2026-07-03T16:02:00Z
port_scan,TCP,41974,405,42,34,430,192.168.1.202,Medium,2026-07-03T16:42:00Z
anomaly,TCP,24771,445,6215,8,1,192.168.1.92,Medium,2026-07-03T11:41:00Z
brute_force,SSH,15525,22,462,104,93,192.168.1.152,High,2026-07-03T01:45:00Z
privilege_escalation,SSH,29480,22,3395,364,27,192.168.1.92,Critical,2026-07-03T10:10:00Z
ddos,UDP,50392,80,1076984,223,8323,163.223.232.122,Critical,2026-07-03T12:22:00Z
xss,HTTP,32022,80,1419,5,5,192.168.1.6,Medium,2026-07-03T15:38:00Z
sql_injection,HTTP,14932,443,2321,3,3,85.76.195.161,High,2026-07-03T11:42:00Z
anomaly,TCP,51324,445,4178,10,2,192.168.1.41,Medium,2026-07-03T16:13:00Z
xss,HTTP,37214,80,1187,10,6,192.168.1.158,Medium,2026-07-03T15:40:00Z
ddos,UDP,21463,80,2221016,163,1363,65.20.243.165,Critical,2026-07-03T12:04:00Z
data_exfiltration,DNS,16243,53,114205,274,346,192.168.1.162,High,2026-07-03T17:07:00Z
sql_injection,HTTP,62744,80,1709,8,3,38.219.24.61,High,2026-07-03T12:28:00Z
privilege_escalation,SSH,41495,22,1254,391,32,192.168.1.8,Critical,2026-07-03T17:45:00Z
anomaly,TCP,30311,445,7389,4,4,192.168.1.245,Medium,2026-07-03T15:42:00Z
xss,HTTP,23665,80,1104,9,7,192.168.1.98,Medium,2026-07-03T11:13:00Z
brute_force,SSH,2241,22,862,64,71,192.168.1.249,High,2026-07-03T01:59:00Z
sql_injection,HTTP,41596,80,1745,8,3,95.198.59.144,High,2026-07-03T15:13:00Z
data_exfiltration,DNS,30046,53,249785,295,925,192.168.1.40,High,2026-07-03T16:08:00Z
credentials_stuffing,HTTPS,36423,443,554,50,107,192.168.1.191,High,2026-07-03T13:48:00Z
credentials_stuffing,HTTPS,33630,443,306,31,135,192.168.1.194,High,2026-07-03T11:09:00Z
ddos,UDP,18478,80,316455,295,4819,146.64.195.163,Critical,2026-07-03T16:24:00Z
xss,HTTP,39490,80,1130,10,2,192.168.1.246,Medium,2026-07-03T14:59:00Z
sql_injection,HTTPS,32429,443,648,8,1,191.92.248.89,High,2026-07-03T13:05:00Z
ddos,UDP,5748,80,3994054,210,2222,166.8.152.97,Critical,2026-07-03T09:09:00Z
privilege_escalation,SSH,33349,22,3225,475,19,192.168.1.151,Critical,2026-07-03T10:05:00Z
unauthorized_access,FTP,62183,21,1485,10,5,192.168.1.122,Medium,2026-07-03T14:58:00Z
sql_injection,HTTPS,43026,80,1130,6,2,76.21.238.117,High,2026-07-03T12:39:00Z
brute_force,SSH,62470,22,934,62,172,192.168.1.234,High,2026-07-03T22:10:00Z
sql_injection,HTTP,53841,443,1887,9,1,233.211.129.123,High,2026-07-03T12:35:00Z
brute_force,SSH,10008,22,249,116,49,192.168.1.15,High,2026-07-03T03:58:00Z
privilege_escalation,SSH,5968,22,1011,282,20,192.168.1.225,Critical,2026-07-03T10:02:00Z
data_exfiltration,DNS,38863,53,259820,370,812,192.168.1.222,High,2026-07-03T12:41:00Z
unauthorized_access,FTP,47057,21,1784,9,1,192.168.1.139,Medium,2026-07-03T11:02:00Z
data_exfiltration,DNS,38961,53,433822,380,390,192.168.1.54,High,2026-07-03T14:04:00Z
ddos,UDP,57639,80,1214774,174,9365,9.33.163.27,Critical,2026-07-03T11:30:00Z
brute_force,SSH,17248,22,647,92,152,192.168.1.42,High,2026-07-03T00:59:00Z
data_exfiltration,DNS,63180,53,365746,663,357,192.168.1.214,High,2026-07-03T16:47:00Z
credentials_stuffing,HTTPS,13137,443,504,47,62,192.168.1.170,High,2026-07-03T11:40:00Z
anomaly,TCP,54988,445,3131,3,4,192.168.1.254,Medium,2026-07-03T17:38:00Z
unauthorized_access,FTP,62878,21,1164,2,1,192.168.1.247,Medium,2026-07-03T11:33:00Z
brute_force,SSH,5824,22,985,68,54,192.168.1.115,High,2026-07-03T03:45:00Z
data_exfiltration,DNS,61907,53,141344,331,902,192.168.1.17,High,2026-07-03T09:00:00Z
credentials_stuffing,HTTPS,26071,443,362,72,85,192.168.1.98,High,2026-07-03T10:37:00Z
ddos,UDP,39750,80,3889833,174,8194,74.233.218.205,Critical,2026-07-03T17:45:00Z
port_scan,TCP,11499,668,88,41,383,192.168.1.10,Medium,2026-07-03T10:07:00Z
credentials_stuffing,HTTPS,46046,443,496,58,125,192.168.1.254,High,2026-07-03T15:27:00Z
port_scan,TCP,48866,278,87,16,316,192.168.1.249,Medium,2026-07-03T11:42:00Z
data_exfiltration,DNS,10576,53,96322,817,353,192.168.1.155,High,2026-07-03T17:43:00Z
brute_force,SSH,52197,22,575,83,190,192.168.1.81,High,2026-07-03T03:51:00Z
port_scan,TCP,45825,618,49,12,349,192.168.1.134,Medium,2026-07-03T13:50:00Z
ddos,UDP,56821,80,4708374,160,1083,37.202.3.30,Critical,2026-07-03T09:59:00Z
credentials_stuffing,HTTPS,23449,443,593,37,136,192.168.1.98,High,2026-07-03T16:00:00Z
sql_injection,HTTP,44478,443,1388,9,3,56.150.76.108,High,2026-07-03T11:39:00Z
privilege_escalation,SSH,60459,22,3908,458,33,192.168.1.191,Critical,2026-07-03T13:00:00Z
data_exfiltration,DNS,20291,53,242493,486,550,192.168.1.182,High,2026-07-03T10:41:00Z
unauthorized_access,FTP,15990,21,1740,10,2,192.168.1.246,Medium,2026-07-03T11:03:00Z
ddos,UDP,31936,80,317248,191,3671,171.149.33.52,Critical,2026-07-03T11:53:00Z
xss,HTTP,4204,80,651,7,4,192.168.1.132,Medium,2026-07-03T09:40:00Z
